ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
9310338,APARTMENT,APARTMENT,,,2,Brussels,Brussels,1080,Frans Gasthuislaan,,BRUSSELS,,,0.0,0.0,0.0,,,,,,,,,,,GAS,,,,,,
9310339,APARTMENT,APARTMENT,,,2,Brussels,Brussels,1080,Frans Gasthuislaan,,BRUSSELS,,,0.0,0.0,0.0,,,,,,,,,,,GAS,,,,,,
9310340,APARTMENT,APARTMENT,,146.0,3,Brussels,Brussels,1081,Frans Gasthuislaan,4,BRUSSELS,,,0.0,0.0,0.0,146,,,,,,,,True,,GAS,,,True,,,
9310341,APARTMENT,APARTMENT,,111.0,2,Brussels,Brussels,1080,Frans Gasthuislaan,4,BRUSSELS,,,0.0,0.0,0.0,111,,,,,,,,True,,GAS,,,True,,,
9310347,HOUSE,HOUSE,,,3,East Flanders,Flanders,9550,Rosalie Daemstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310348,HOUSE,HOUSE,,,3,East Flanders,Flanders,9550,Rosalie Daemstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310349,HOUSE,HOUSE,,,3,East Flanders,Flanders,9550,Rosalie Daemstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310350,APARTMENT,APARTMENT,,71.0,1,East Flanders,Flanders,9041,Stokt,,FLANDERS,,,0.0,0.0,0.0,71,,,,,,,,True,,,,,True,23,,
9310351,APARTMENT,APARTMENT,,71.0,1,East Flanders,Flanders,9041,Stokt,,FLANDERS,,,0.0,0.0,0.0,71,,,,,,,,True,,,,,True,23,,
9310352,APARTMENT,APARTMENT,,88.0,2,East Flanders,Flanders,9041,Stokt,,FLANDERS,,,0.0,0.0,0.0,88,,,,,,,,True,,,,,True,,,
9310353,APARTMENT,APARTMENT,,85.0,2,East Flanders,Flanders,9041,Stokt,,FLANDERS,,,0.0,0.0,0.0,85,,,,,,,,True,,,,,True,,,
9310354,APARTMENT,APARTMENT,,88.0,2,East Flanders,Flanders,9041,Stokt,1,FLANDERS,,,0.0,0.0,0.0,88,,,,,,,,True,,,,,True,,,
9310355,APARTMENT,APARTMENT,,109.0,3,East Flanders,Flanders,9041,Stokt,1,FLANDERS,,,0.0,0.0,0.0,109,,,,,,,,True,,,,,True,,,
9310356,APARTMENT,APARTMENT,,109.0,3,East Flanders,Flanders,9041,Stokt,1,FLANDERS,,,0.0,0.0,0.0,109,,,,,,,,True,,,,,True,,,
9310357,APARTMENT,APARTMENT,,88.0,2,East Flanders,Flanders,9041,Stokt,1,FLANDERS,,,0.0,0.0,0.0,88,,,,,,,,True,,,,,True,,,
9310358,APARTMENT,APARTMENT,,109.0,3,East Flanders,Flanders,9041,Stokt,2,FLANDERS,,,0.0,0.0,0.0,109,,,,,,,,True,,,,,True,,,
9310359,APARTMENT,APARTMENT,,88.0,2,East Flanders,Flanders,9041,Stokt,2,FLANDERS,,,0.0,0.0,0.0,88,,,,,,,,True,,,,,True,,,
9310360,APARTMENT,APARTMENT,,111.0,3,East Flanders,Flanders,9041,Stokt,3,FLANDERS,,,0.0,0.0,0.0,111,,,,,,,,True,,,,,True,,,
9310361,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Abtenstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310362,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Abtenstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310363,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Abtenstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310364,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Kleemputstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310365,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Kleemputstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310366,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Kleemputstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310367,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Kleemputstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310368,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Kleemputstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310369,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Kleemputstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310373,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Witkapstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310374,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Witkapstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310375,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Witkapstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310376,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Witkapstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310377,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Witkapstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310378,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Witkapstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310379,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310380,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310381,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310382,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310383,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310384,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310385,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310386,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310387,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310388,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Patersweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310389,HOUSE,HOUSE,,,3,East Flanders,Flanders,9400,Abtenstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9310452,HOUSE,HOUSE,,130.0,3,Luxembourg,Wallonie,6700,Rue Emile Tandel,,WALLONIE,,,0.0,0.0,0.0,130,,,,,GOOD,2014,2,,,GAS,True,,True,,INSTALLED,
9310454,HOUSE,HOUSE,,115.0,3,Namur,Wallonie,5190,Rue de la Vallee,,WALLONIE,ISOLATED,,850.0,3500.0,0.0,115,,True,,,AS_NEW,2018,3,,,GAS,True,,,,INSTALLED,10
9310462,HOUSE,APARTMENT_BLOCK,315000,115.0,3,Hainaut,Wallonie,7120,Place Mozin et Libotte,,WALLONIE,ISOLATED,,0.0,0.0,0.0,115,,,,,JUST_RENOVATED,,2,,,FUELOIL,True,,,,INSTALLED,20
9310480,HOUSE,HOUSE,825000,,4,East Flanders,Flanders,9900,Boelare,,FLANDERS,,,0.0,0.0,0.0,,,,,,TO_RENOVATE,1938,,,NON_FLOOD_ZONE,,,,True,,NOT_INSTALLED,
9310597,HOUSE,VILLA,350000,133.0,3,Walloon Brabant,Wallonie,1340,,,WALLONIE,,,,,,133,,,True,True,TO_RENOVATE,1954,4,,,FUELOIL,,,True,,SEMI_EQUIPPED,8
9310700,APARTMENT,APARTMENT,,90.0,3,Antwerp,Flanders,2100,Waterbaan,1,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,90,,,True,,AS_NEW,,,True,,FUELOIL,,,,,HYPER_EQUIPPED,
9310978,HOUSE,HOUSE,,190.0,5,Antwerp,Flanders,2440,Eikevelden,,FLANDERS,URBAN,,0.0,0.0,0.0,190,,,True,,GOOD,,,,NON_FLOOD_ZONE,,True,,,,,
9311043,HOUSE,VILLA,,250.0,4,Antwerp,Flanders,2970,Brasschaatsebaan,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,250,,,True,True,AS_NEW,1971,,,NON_FLOOD_ZONE,GAS,True,,True,,,
9311074,APARTMENT,APARTMENT,206500,,2,East Flanders,Flanders,9600,Bredestraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,True,,,,True,,GAS,True,,,,,
9311075,APARTMENT,APARTMENT,199900,,2,East Flanders,Flanders,9600,Bredestraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,,,,True,,GAS,True,,,,,
9311076,APARTMENT,APARTMENT,184000,,2,East Flanders,Flanders,9600,Bredestraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,True,,,,True,,GAS,True,,,,,
9311081,HOUSE,HOUSE,,179.0,2,Flemish Brabant,Flanders,1820,Van Frachenlaan,,FLANDERS,,,0.0,0.0,0.0,179,,True,True,,TO_RENOVATE,1918,,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,14
9311086,APARTMENT,APARTMENT,,,1,Liège,Wallonie,4000,Chaussée de Tongres,2,WALLONIE,,,802.0,1092.0,6.0,,,,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,,11
